_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,did_you_read_the_article,did_you_read_the_article:confidence,is_constructive,is_constructive:confidence,is_toxic_popular_answer_1,is_toxic_popular_answer_2,is_toxic:confidence_answer1,is_toxic:confidence_answer2,your_comments,orig__golden,comment,did_you_read_the_article_gold,globe_url,is_constructive_gold,is_constructive_gold_reason,is_toxic_gold,title,url,your_comments_gold
1190864012,FALSE,finalized,3,3/28/2017 22:33:23,1,1,no,1,3,4,0.3357,0.3324,"

",FALSE,"Uuuu, the GM moderators are shaking - don't let a comment through, the lawyer will hit us with a lawsuit....",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864013,FALSE,finalized,3,3/28/2017 22:33:23,1,1,yes,0.6643,2,4,0.3357,0.3324,"

",FALSE,"As much as I found Trump's misogynous tripe repellant, I never gave it much weight in assessing Clinton's loss. What I did not like about Clinton the sense I got from her of 'entitlement', that the office was hers for the taking - and not just from her days as Secretary of State, or as a Senator, or from having been First Lady - it struck me, watching a documentary about the US presidential candidates that Clinton had her eyes set on 'the Office' from the time that she had been profiled in LIFE magazine at her College graduation. That uniquely American sense of 'Manifest Destiny' is not attractive - particularly when someone's asking for your help to achieve it. Now that's just my perception, but I believe that same arrogance was what led her (and her team) not to worry about the signals they'd received that they could lose votes in Wisconsin, Pennsylvania, and Ohio. Those states were lost by the thinnest of margins, and still, as it has been pointed out, Clinton won the popular vote.   I felt that the 'feminist icon' trope was also odd, like a relic from a previous generation. I'm a man, working in a traditional male field (engineering) but I've always accepted and supported my female colleagues and managers. I will agree that the bemused tolerance of the masses was too easily interpreted as tacit approval of Trump's antics, until it was too late. I also agree that groups of people whose attitudes and behaviour sequestered them (rightfully) to an underclass in our society, have been emboldened. I doubt that they will remain that way for long. Nothing that Donald Trump can do will elevate these fools, or make their angry lives truly better. In much the same way, there was nothing that a Clinton victory would REALLY have done to make women's lives better - or guarantee them access to jobs that they would not have earned otherwise.   ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864014,FALSE,finalized,3,3/28/2017 22:33:23,1,1,yes,0.6676,2,4,0.6676,0.3324,"

",FALSE,"If it's wrong to vote AGAINST someone based on their gender,Then surely it is also wrong to vote FOR someone based on their gender.Yet there were many people advocating openly for people to to do just that.I wonder how many votes Clinton got just because she was a woman.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864015,FALSE,finalized,3,3/28/2017 22:37:26,1,1,yes,1,1,,1,,"

",FALSE,"Ms. Henein:    I'm a feminist too.  And guess what?  I fully get that when you defended Ghomeshi at his trial, you were merely doing your job.  I never held it against you.  There are many other sensible feminists besides me (both male and female) who also see it that way.But I can't help but feel like this article is simply about you trying to redeem yourself in the eyes of those who accused you of betraying the feminist cause. I respect you as the top notch lawyer that you are, but this column is very unbecoming.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864016,FALSE,finalized,3,3/28/2017 22:37:26,1,1,yes,1,1,,1,,"

",FALSE,"Hillary Clinton lost the election because the voters wanted change and didn't trust her and her message. Her track record is dirty and voters didn't think she was qualified to run as President. It had nothing to do with her gender and qualifications, it was all about trust.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864017,FALSE,finalized,3,3/28/2017 22:37:26,1,1,yes,1,1,,1,,"

",FALSE,"The glass ceiling for women has been shattered around the world long time ago with Thatcher, Merkel and many many others. The fact that the right female candidate has not come along in the US, has nothing to do with 'glass ceiling'. Did the writer cry out about glass ceiling when Sarah Palin was not supported? Palin was not supported for the same reason Clinton was not supported - voters did not find either of them suitable for the job. Accept the result of the election and move on. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864018,FALSE,finalized,3,3/28/2017 22:37:26,1,1,no,1,1,,1,,"

",FALSE,The writer presumes to speak for all women?,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864019,FALSE,finalized,3,3/28/2017 22:31:15,1,1,yes,1,1,,1,,"

",FALSE,"Marie, I'm sorry but this is just a load of tripe and way beneath your standards. I'm disappointed but perhaps you are nothing more than an ultra feminist and can't see the forest for the trees. Hillary was deserted by her own party and they didn't turn out to vote. Why? Because her career as a politician is spotty at best (you never heard anything during the campaign about her past achievements other than she held the office) so she could not run on that; her husband is a philanderer and she should have left him in the dust as soon as the Lewinsky affair broke (instead she stayed with the corrupt Bill to continue to forge the power plays that so illuminate their lives); and she was selected by a party which knee capped Bernie Sanders who would have been a far more worthy candidate. Neither my wife or daughter look to Hillary at all for any kind of guidance, leadership etc. or to see what a woman can achieve. I'm simply at a loss to understand how a woman of your achievement would think there is some injustice in the world post election. Hillary received exactly what she deserved.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864020,FALSE,finalized,3,3/28/2017 22:31:15,1,1,yes,1,1,,1,,"

",FALSE,"What do you tell your sons when men are falsely accused on a daily basis.What are you going to tell your son who just lost a placement in a university grad program, because he didn't fit the quota..?Women are no more special than men and we need to stop this All. Women. Good. All. Men. Bad.Goodness, imagine if a woman was actually feminine one day, oh the horrors...",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864021,FALSE,finalized,3,3/28/2017 22:31:15,1,1,no,1,1,,1,,"

",FALSE,Gender has nothing to do with it. She was just a poor candidate.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864022,FALSE,finalized,3,3/28/2017 22:31:15,1,1,yes,0.6915,1,,1,,"

",FALSE,Clinton lost certainly in part because of gender. It wasn't the only reason but it did play a large role. It is also notable that a significant number of women who could have helped her win chose to vote for Trump. ,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864023,FALSE,finalized,3,3/28/2017 22:32:21,1,1,yes,0.6756,1,,1,,"

",FALSE,"Why would Hillary retreat? She had everyone on her side... her entire party, half of the GOP, the entire mainstream media, celebrities, the President... basically everyone. Trump by comparison had no significant public support. But the one thing Trump did have was the silent majority who won the election for him. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864024,FALSE,finalized,3,3/28/2017 22:32:21,1,1,no,0.6747,1,,1,,"

",FALSE,The numbers show that Democrats stayed at home and didn't vote. She lost the support of her own party. In 2008 almost 80 million voted D and 50+ million R. That dwindled to about 65 million D and 50 million R in 2012. 2016 saw an even 50+ million to each party. Who's fault is that?,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864025,FALSE,finalized,3,3/28/2017 22:32:21,1,1,yes,1,2,1,0.6497,0.3503,"

",FALSE,"If she had taken Bernie Sanders approach or view to politics in the USA she would have been elected. Instead she offered the novelty, not of a new way of doing politics, but of electing a woman to preside over four more years of the status quo. Her gender was not enough of a catch to dispel the fear of a lack of substantive change. Hopefully the next woman that wants to rise to the top will riding a legitimate wave of real progressive enthusiasm, rather than tired ideas in a pant suit.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864026,FALSE,finalized,3,3/28/2017 22:32:21,1,1,no,1,1,,1,,"

",FALSE,was it gender when Wynne beat Hudak?  why is it gender for a loss but not for a win?,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864027,FALSE,finalized,3,3/28/2017 22:42:17,1,1,yes,1,2,1,0.6629,0.3371,"

",FALSE,"The facts and numbers don't support your argument that Hillary lost because she is a woman. Strange, because as a prominent lawyer these should form the basis of your article. Hillary was clearly defeated not by sexism, but ironically she fell because her candidacy was entrenched and supported by the exact system that most Americans were hoping to reject. Trump did not win - Hillary and her crowd of political elites were shown the door. I can't stand Donald Trump, and would have voted for Hillary if I was American. She and the Democratic Party were blind and ignorant of the rejectionist tide sweeping America. They were snobby elites who made vast (as it turned out) fatal assumptions that Obama voters would stay with Hillary. It is true that women are underrepresented in leadership roles, but strong leaders (who happen to be women) have been elected in many countries including Britain, India, Pakistan, Israel, German, Argentina, Liberia, Denmark, Iceland, Lithuania, (plus five Canadian provinces & 3 Territories). ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864028,FALSE,finalized,3,3/28/2017 22:42:17,1,1,yes,1,2,1,0.6629,0.3371,"

",FALSE,"Another clueless column from the liberals. Women do not identify with Clinton - she is a wealthy elitist who has nothing in common with ordinary women and as the election shows, ordinary women did not line up to support her. The writer is clueless when she believes this election was about mysogyny and the alleged glass ceiling (and what top position has Clinton been in for years, hello?). In fact, Clinton is a power hungry, egotistical person who did not recognize that she should have quit after losing to Obama. She had her fair shot and she clearly lost, yet she returned like a zombie and soldiered on with her fake smile and fake personality. She has done enormous damage to the Democrats by not allowing fresh faces to take center stage. Not speaking about Bernie as he is a hopeless extremist. The democrats needed someone on the centre that conservatives would have supported. Instead, Clinton went the opposite direction. The fact that the lib media is unable to face the real reasons behind her loss and unable to learn from this shows how doomed they are. Look around what is happening in the world, wake up and smell the coffee. Change is a'coming. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864029,FALSE,finalized,3,3/28/2017 22:42:17,1,1,yes,1,2,1,0.6629,0.3371,"

",FALSE,There were KKK members who voted for Trump.  There were Maoists and Stalinists who voted for Clinton.  Did sex play a role.  Sure.  Some people voted for Hillary just because she was a women.  Some people voted against her just because she was a woman.  In depth analysis has just begun but my guess is that Trump won because all the people outside the cities are disenfranchised and wanted their voice heard and Hillary did not speak to them.A woman will be president when she fits the voice of the electorate.  Hillary did not lose because she was a woman.  Hillary lost because she was Hillary.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864030,FALSE,finalized,3,3/28/2017 22:42:17,1,1,yes,1,2,1,0.6629,0.3371,"

",FALSE,"If Hillary Clinton and the corrupt Democratic Party lost the election, gender was the least of the reasons for such.  Her war-hawkish stance that had us on a collision course with Russia is just one example of a far more significant reason that many could not vote for her.  It's all well and good to give lip service to gender equality and minority rights and yet be willing to bomb them over seas  for the benefit of a neoliberal/neoconservative agenda. corporate agenda.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864031,FALSE,finalized,3,3/28/2017 22:47:29,1,1,no,1,2,1,0.6671,0.3329,"

",FALSE,"If Hillary were a man, Trump still would have won.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864032,FALSE,finalized,3,3/28/2017 22:47:29,1,1,yes,0.6791,2,1,0.6671,0.3329,"

",FALSE,"Quite frankly, if someone is in the country illegally, they should be deported. They should follow proper channels for entry. If you want that to change, change the laws, but you shouldn't support the willful breaking of the law.Aside from that, the US has the technology to determine when companies are hiring illegal immigrants and fine those companies. Those companies should be fined. They are not helping the illegal immigrants out, they are exploiting them, and in doing that they are exploiting the lower income population by increasing the workforce base and stopping wage pressures from building.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864033,FALSE,finalized,3,3/28/2017 22:47:29,1,1,no,1,2,1,0.6671,0.3329,"

",FALSE,Okay Marie nice rant.But more importantly I hope that President Trump selects you as his special prosecutor to throw Hillary into the bucket. You would be perfect. ,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864034,FALSE,finalized,3,3/28/2017 22:47:29,1,1,no,0.6671,2,1,0.6671,0.3329,"

",FALSE,"The vast majority of Canadians voted into office and are governed by female premiers. Now, what were you saying?",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864035,FALSE,finalized,3,3/28/2017 22:42:56,1,1,no,0.6754,2,1,0.6632,0.3368,"

",FALSE,So the world ganged up on Clinton did it? And the globe and so many other media were really nice on trump? Get with it. The globe seems to think we are stupid.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864036,FALSE,finalized,3,3/28/2017 22:42:56,1,1,yes,0.6614,2,1,0.6632,0.3368,"

",FALSE,"Tell your daughters that for the first time in history a women was the campaign manager of a successful Presidential election.But, you know, Donald hates women. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864037,FALSE,finalized,3,3/28/2017 22:42:56,1,1,yes,1,2,1,0.6632,0.3368,"

",FALSE,"While your conclusion that Ms. Clinton lost the election because she is a woman may be valid, I think you're over-distilling a complex set of issues into a simple gender issue.  Remember, Mr. Trump chewed his way through 16 other Republican contenders, most of them men, and probably all of them technically more qualified than he. Much of that spectacle occurred long before it was evident that Ms. Clinton would be the Democratic nominee. You assume, incorrectly, that America is a progressive society. While there are progressive segments, what this election demonstrated is the opposite.  Sexism, racism and xenophobia are alive and doing very well there, particlarly in the Republican caucus. Further, politics is relentlessly self-serving, at the personal and party level. Also, especially since 2008, economic growth has disproportionately benefitted the wealthy. (That's a big issue on its own, but its relevance here is that the privileged are making the economic and political decisions to their own benefit while the underclass is falling farther behind.) For example, how can America's election campaign funding model be considered fair and democratic?  Mr. Trump has ably exploited all these issues. Ms. Clinton, besides being a woman, also became the poster-person for the status quo. In effect her biggest asset - her vast experience - became a liability.  Perhaps Bernie Sanders would have been a better adversary, not because he's a guy, but because he also was speaking out about the injustices being suffered by less privileged Americans.  Those arguments worked very well for his popularity too, particularly among young women.  And, since we're here, Ms. Clinton wasn't so overwhelmingly popular among those younger women. While one can argue with some validity that some women are against a female President, I'd venture that for many of them, other issues are in play.While it is fair to speak out against sexism (and racism and xenophobia) in America and elsewhere, my worry now is that Americans have elected a sorcerer's apprentice. How much damage can this apprentice do?  I worry about increasing instability in eastern Europe (in particular).  I worry about war over the South China Sea.I worry that the global ecosphere is in deeper trouble now, due to Mr Trump's inappropriate policies on climate change, habitat destruction and unsustainable, profit-driven, wasteful consumption of resources.  I wonder what my granddaughter's life will look like in 40 years.  Maybe she'll be Prime Minister, but what kind of world will she have to live in?",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864038,FALSE,finalized,3,3/28/2017 22:42:56,1,1,no,0.6754,2,1,0.6632,0.3368,"

",FALSE,"If she was a man, she would be Romney, so no.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864039,FALSE,finalized,3,3/28/2017 22:43:48,1,1,yes,1,1,2,0.6651,0.3349,"

",FALSE,"Nonsensical, extreme feminist blather.'[W]hat women – particularly young girls who stayed up to watch the historic moment that never was – are going to take from this' is that few people are willing to support a conniving, two-faced career politician; and I do mean 'politician' in the worst sense of the word.  That's what Ms. Clinton's run told us.Oh, and by the way, women ARE engaged in all facets of the professional world.  They are Engineers, Lawyers, Doctors, Politicians, Scientists, Business Executives, held in equal esteem to their male colleagues.The women who do well in their chosen profession don't whine about how hard it was to achieve their station because of their being women.  They.  Just.  Do it.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864040,FALSE,finalized,3,3/28/2017 22:43:48,1,1,yes,1,1,2,0.6651,0.3349,"

",FALSE,"I'm going to tell my daughter that in the US, according to a massive, detailed analysis of decades of elections at all levels, there is no statistically significant difference in a woman's likelihood of being elected when running for office.I'm going to tell my daughter what I told the two demoralized young female cashiers at the grocery store: That having watched Hillary's career for 20 years, having looked at her major donors (monied interests), having read some of the leaked emails, having looked at her positions regarding due process for accused men, having read accounts from former staff (from SS to aides to housekeepers) that she has a hair trigger temper and a habit of domestic violence and abuse of underlings, I would never have voted for her. Not in a million years. I'd have voted in Peewee Herman over her. I'm going to tell my daughter that having a vagina does not make someone a good person, that being a skilful rhetorician doesn't necessarily make what someone says valid, and that being diplomatic and a convincing liar doesn't make a person honest. I'm going to tell my daughter that being sad because a woman didn't get in this time is silly, and I'll point her to some genuine examples of women who achieved great things and never sacrificed their honor or principles to do so, and never had to play 'the vagina card'--people like Anne Cools, Erin Pizzey, Karen Decrow, and even Marie Henein. I'll tell my daughter that when Marie Henein spoke with Peter Mansbridge about her defence of Jian Ghomeshi, I watched the video ten times, transfixed by her adherence to the principles of law, of justice, of due process, of presumption of innocence, of the right to a vigorous defence, and her awareness of the power of the state to utterly destroy the lives of people, innocent or not, if it is allowed to act without constraint. And I'll tell her about all the feminist women who declared Marie Henein to be a 'traitor to her gender' for the crime of doing her job passionately and competently, and that it's this same mentality that has convinced some women that the results of this election are proof of misogyny.I don't care about whether Hillary's a good mother, or whether she held her grandbaby enough. I don't care about whether she's 'cuddly'. I care about her competency, her honesty and her integrity, and from more than 20 years of observing her actions, I found her lacking. She's a corrupt career politician who's in the pocket of monied interests, who has been irresponsible with classified information, whose inaction has led to deaths, and who only seems to be good at courting massive donations from foreign dictatorships and the banking elite, and commanding speaking fees in the hundreds of thousands, all while claiming to be the voice of ordinary American women. Oh wait, my daughter already knows all of this. Never mind.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864041,FALSE,finalized,3,3/28/2017 22:43:48,1,1,yes,1,1,2,0.6651,0.3349,"

",FALSE,"I completely agree with Henein when she writes, “The problem is bigger than Mr. Trump”. While I find Trump to be completely abhorrent, in essence, he has only served to reflect a society that is deeply divided and very frustrated. He has served to illuminate and give a platform to misogynistic, racist & isolationist/nationalist idealism. It is a frightening state of affairs here in America. That said, Hillary Clinton DID win the popular vote. One of the biggest problems in America is the electoral college. Now, twice in recent history, two extremely qualified candidates have lost the election b/c of the electoral college: Hillary Clinton & Al Gore. We need to let the people’s true voices be heard. We need to amend the constitution and abolish the electoral college. It was established by the founding fathers of America to ensure equal representation for each state, but it is now completely antiquated and detrimental to America. In fact, I can think of a few constitutional amendments that need to be abolished …starting with the 2nd amendment!!! (But, I digress)2) I somewhat agree with Henein when she writes, “She lost because she was a woman”. While I agree that it was one of the factors, I certainly did not vote for Hillary b/c she was a woman and I hope no one else did either! I voted for Hillary b/c I have the utmost respect for her 30 years of public service, her balanced thoughtful approach to making decisions and b/c she is the most qualified candidate to have EVER run for the highest office in America! In fact, it frustrated me when Hillary kept referring to “the glass ceiling”. While I understand that it is not the case right now, every women should be judged on her merit alone….not the color of her pantsuit.I am confident that within our lifetime we will be addressing a “Madam President”. Why?  ...Because we are raising woman that BELIEVE they CAN be president. For that, (among so many other reasons), I am thankful to women like Hillary Clinton.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864042,FALSE,finalized,3,3/28/2017 22:43:48,1,1,no,1,1,2,0.6651,0.3349,"

",FALSE,too much time in law library. Don't understand public policy.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864043,FALSE,finalized,3,3/28/2017 22:43:45,1,1,yes,1,2,1,0.6632,0.3368,"

",FALSE,"This is quite simple.  If Hillary had been a man, we never would have heard of her.  The first and most critical step of her political career was marrying Bill Clinton.  Even assuming we get past this showstopper consider the treatment of a male who engaged in all of the dodgy activities like she has done.  He'd probably still be in prison.  As an exercise think of Hillary and her life but as Harry Rodham.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864044,FALSE,finalized,3,3/28/2017 22:43:45,1,1,yes,1,2,1,0.6632,0.3368,"

",FALSE,"Don't know what media has the author been following, but her statement that the media 'ruined' Clinton is hypocritical. Trump received more than enough negative coverage, focusing on his .Wasn't enough - Hillary lost, and there is plenty of material now for the pundits to analyse - the why, the who and the what.If someone chooses to vote for gender, instead of the actual person - it is their right to do so.But don't lecture us on how, or whom to vote for.Don't assume you speak on behalf of all of us, we do know what to tell (or not) our daughters.My guess - this article was a calculated PR move, adding another notch to the author's 'feminism portfolio'.Lastly, if you are thinking politics - this kind of 'feminist crusader' attitude might not work out for you.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864045,FALSE,finalized,3,3/28/2017 22:43:45,1,1,yes,1,2,1,0.6632,0.3368,"

",FALSE,Young women or all people especially the ones running for office should understand that they need to offer something of value to the voters and the country.HRC lost because she had nothing to offer the voters. It had nothing to do with dangly bits or anything else.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864046,FALSE,finalized,3,3/28/2017 22:43:45,1,1,yes,1,2,1,0.6632,0.3368,"

",FALSE,She lost because she barely campaigned and thought she was coasting to a foregone coronation. She wouldn't campaign for a week at a stretch. Meanwhile Trump was out there killing himself- at the end doing five rallies a day.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864047,FALSE,finalized,3,3/28/2017 22:46:17,1,1,no,1,1,2,0.6651,0.3349,"

",FALSE,I guess US politics and CDN courtroom justice are two very different universes that never intersect. ,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864048,FALSE,finalized,3,3/28/2017 22:46:17,1,1,yes,1,1,2,0.6651,0.3349,"

",FALSE,"I feel your pain, Marie, and your anger. It was all set up by an uninformed press and pollsters who could not reach the silent underbelly of abiding american prejudice and ignorance. Also, please note the demographics: young women, both black and white, and other millennials voted against Hillary. And there was her record. And there was Comey, who has much to answer for. So your own advice is good: 'I will get over the election.' So will we all. There are males who are as bitterly disappointed in the result as you are. Don't think that your sex gives you a monopoly on resentment. And don't forget Margaret Thatcher and Theresa May in Britain. The time will come. There is the future. But what is needed is a female candidate with absolutely impeccable credentials. Good as she was, and ripe as the time was, Hillary was not without taint or blemish. There will be a next time. In the vast sweep of history, four years is a mere blip. It will happen, it is worth waiting for, and you don't need to waste your vitriol on the Hillary case, which (let's face it) was a contest between dubious characters. The Big Win, when it comes, will be all the more impressive and valuable when there is NO doubt at all. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
